tone_label,L_value,R,G,B,source_file
Fair,191.25,228,172,124,shades.csv
Fair,191.25,213,178,147,shades.csv
Fair,191.0,232,176,150,allCategories.csv
Fair,191.0,216,187,166,allCategories.csv
Fair,191.0,244,182,138,allNumbers.csv
Fair,191.0,235,183,147,allCategories.csv
Fair,191.0,216,192,166,allCategories.csv
Fair,191.0,234,185,148,allCategories.csv
Fair,191.0,242,179,140,allNumbers.csv
Fair,191.0,227,198,155,allCategories.csv
Fair,191.0,229,192,153,allCategories.csv
Fair,191.0,227,192,155,allCategories.csv
Fair,191.0,237,180,145,allCategories.csv
Fair,191.0,219,194,163,allCategories.csv
Fair,191.0,233,189,149,allCategories.csv
Fair,191.0,214,185,168,allCategories.csv
Fair,191.0,219,182,163,allCategories.csv
Fair,191.0,223,193,159,allCategories.csv
Fair,191.0,230,193,152,allCategories.csv
Fair,191.0,231,186,151,allCategories.csv
Fair,191.0,244,196,138,allShades.csv
Fair,191.0,231,181,151,allCategories.csv
Fair,190.5,212,182,169,allCategories.csv
Fair,190.5,234,182,147,allCategories.csv
Fair,190.5,227,184,154,allCategories.csv
Fair,190.5,238,183,143,allNumbers.csv
Fair,190.5,218,183,163,allCategories.csv
Fair,190.5,226,180,155,allCategories.csv
Fair,190.5,215,185,166,allCategories.csv
Fair,190.5,236,181,145,allCategories.csv
Fair,190.5,236,176,145,allCategories.csv
Fair,190.5,227,183,154,allCategories.csv
Fair,190.5,234,191,147,allCategories.csv
Fair,190.5,237,195,144,allNumbers.csv
Fair,190.5,242,194,139,allNumbers.csv
Fair,190.5,214,186,167,allCategories.csv
Fair,190.5,238,182,143,allCategories.csv
Fair,190.5,223,190,158,allNumbers.csv
Fair,190.5,226,191,155,allCategories.csv
Fair,190.5,221,196,160,allCategories.csv
Fair,190.5,238,179,143,allCategories.csv
Fair,190.5,225,182,156,allCategories.csv
Fair,190.5,246,178,135,allCategories.csv
Fair,190.5,224,186,157,allCategories.csv
Fair,190.5,235,174,146,allCategories.csv
Fair,190.5,229,183,152,allCategories.csv
Fair,190.5,228,179,153,allNumbers.csv
Fair,190.5,233,184,148,allCategories.csv
Fair,190.5,236,194,145,allCategories.csv
Fair,190.5,222,193,159,allCategories.csv
Fair,190.5,225,177,156,allCategories.csv
Fair,190.5,230,186,151,allCategories.csv
Fair,190.5,221,192,160,allCategories.csv
Fair,190.0,226,175,154,allCategories.csv
Fair,190.0,223,179,157,allShades.csv
Fair,190.0,220,173,160,allCategories.csv
Fair,190.0,230,169,150,allCategories.csv
Fair,190.0,226,180,154,allCategories.csv
Fair,190.0,237,183,143,allShades.csv
Fair,190.0,233,180,147,allCategories.csv
Fair,190.0,233,178,147,allCategories.csv
Fair,190.0,234,179,146,allCategories.csv
Fair,190.0,230,184,150,allNumbers.csv
Fair,190.0,217,182,163,allCategories.csv
Fair,190.0,220,197,160,allCategories.csv
Fair,190.0,233,191,147,allCategories.csv
Fair,190.0,225,199,155,allCategories.csv
Fair,190.0,227,183,153,allCategories.csv
Fair,190.0,243,179,137,allNumbers.csv
Fair,190.0,231,185,149,allCategories.csv
Fair,190.0,239,178,141,allCategories.csv
Fair,190.0,237,192,143,allCategories.csv
Fair,190.0,235,188,145,allCategories.csv
Fair,190.0,229,185,151,allCategories.csv
Fair,190.0,227,185,153,allCategories.csv
Fair,190.0,237,190,143,allCategories.csv
Fair,190.0,223,182,157,allShades.csv
Fair,189.5,231,184,148,allCategories.csv
Fair,189.5,221,181,158,allShades.csv
Fair,189.5,222,192,157,allNumbers.csv
Fair,189.5,235,180,144,allShades.csv
Fair,189.5,213,185,166,allCategories.csv
Fair,189.5,230,178,149,allCategories.csv
Fair,189.5,224,189,155,allCategories.csv
Fair,189.5,236,181,143,allShades.csv
Fair,189.5,231,176,148,allCategories.csv
Fair,189.5,230,179,149,allCategories.csv
Fair,189.5,226,192,153,allCategories.csv
Fair,189.5,219,189,160,allShades.csv
Fair,189.5,229,179,150,allCategories.csv
Fair,189.5,214,180,165,allCategories.csv
Fair,189.5,228,182,151,allNumbers.csv
Fair,189.5,232,177,147,allNumbers.csv
Fair,189.0,235,172,143,allNumbers.csv
Fair,189.0,230,193,148,allCategories.csv
Fair,189.0,233,196,145,allShades.csv
Fair,189.0,231,186,147,allCategories.csv
Fair,189.0,228,173,150,allNumbers.csv
Fair,189.0,226,182,152,allCategories.csv
Fair,189.0,227,186,151,allShades.csv
Fair,189.0,233,176,145,allCategories.csv
Fair,189.0,228,178,150,allCategories.csv
Fair,189.0,234,184,144,allCategories.csv
Fair,189.0,216,186,162,allCategories.csv
Fair,189.0,220,184,158,allCategories.csv
Fair,189.0,221,185,157,allCategories.csv
Fair,189.0,239,176,139,allCategories.csv
Fair,189.0,237,175,141,allCategories.csv
Fair,189.0,232,179,146,allCategories.csv
Fair,189.0,215,181,163,allCategories.csv
Fair,189.0,228,184,150,allCategories.csv
Fair,189.0,246,174,132,allCategories.csv
Fair,189.0,241,183,137,allShades.csv
Fair,188.7,228,170,124,shades.csv
Fair,188.7,218,173,144,shades.csv
Fair,188.7,212,173,138,shades.csv
Fair,188.7,212,172,147,shades.csv
Fair,188.7,228,168,127,shades.csv
Fair,188.7,213,173,137,shades.csv
Fair,188.7,224,171,129,shades.csv
Fair,188.7,216,171,139,shades.csv
Fair,188.7,217,171,136,shades.csv
Fair,188.7,223,170,118,shades.csv
Fair,188.7,224,170,124,shades.csv
Fair,188.7,210,174,136,shades.csv
Fair,188.7,223,171,134,shades.csv
Fair,188.5,227,186,150,allCategories.csv
Fair,188.5,236,184,141,allCategories.csv
Fair,188.5,229,183,148,allCategories.csv
Fair,188.5,221,189,156,allCategories.csv
Fair,188.5,216,189,161,allNumbers.csv
Fair,188.5,248,180,129,allNumbers.csv
Fair,188.5,233,191,144,allNumbers.csv
Fair,188.5,232,186,145,allCategories.csv
Fair,188.5,229,179,148,allCategories.csv
Fair,188.5,231,182,146,allCategories.csv
Fair,188.5,228,172,149,allShades.csv
Fair,188.5,215,183,162,allCategories.csv
Fair,188.5,229,180,148,allNumbers.csv
Fair,188.5,222,179,155,allCategories.csv
Fair,188.5,227,182,150,allShades.csv
Fair,188.5,217,178,160,allCategories.csv
Fair,188.5,215,186,162,allCategories.csv
Fair,188.5,231,191,146,allCategories.csv
Fair,188.5,236,178,141,allNumbers.csv
Fair,188.5,241,194,136,allCategories.csv
Fair,188.5,225,174,152,allCategories.csv
Fair,188.5,230,183,147,allCategories.csv
Fair,188.0,228,190,148,allCategories.csv
Fair,188.0,237,180,139,allNumbers.csv
Fair,188.0,217,177,159,allNumbers.csv
Fair,188.0,233,185,143,allCategories.csv
Fair,188.0,227,177,149,allShades.csv
Fair,188.0,236,173,140,allCategories.csv
Fair,188.0,231,174,145,allCategories.csv
Fair,188.0,217,182,159,allCategories.csv
Fair,188.0,216,181,160,allCategories.csv
Fair,188.0,226,176,150,allCategories.csv
Fair,188.0,236,180,140,allNumbers.csv
Fair,188.0,220,184,156,allNumbers.csv
Fair,187.5,233,184,142,allCategories.csv
Fair,187.5,223,183,152,allCategories.csv
Fair,187.5,211,180,164,allCategories.csv
Fair,187.5,235,183,140,allCategories.csv
Fair,187.5,225,175,150,allCategories.csv
Fair,187.5,220,183,155,allShades.csv
Fair,187.5,224,175,151,allCategories.csv
Fair,187.5,229,183,146,allCategories.csv
Fair,187.5,231,176,144,allCategories.csv
Fair,187.5,223,179,152,allCategories.csv
Fair,187.5,212,179,163,allCategories.csv
Fair,187.5,219,175,156,allCategories.csv
Fair,187.5,228,183,147,allNumbers.csv
Fair,187.5,224,194,151,allCategories.csv
Fair,187.5,219,178,156,allCategories.csv
Fair,187.5,227,176,148,allNumbers.csv
Fair,187.5,212,180,163,allCategories.csv
Fair,187.5,239,186,136,allCategories.csv
Fair,187.5,234,179,141,allCategories.csv
Fair,187.5,234,180,141,allCategories.csv
Fair,187.5,214,177,161,allCategories.csv
Fair,187.5,240,190,135,allCategories.csv
Fair,187.5,226,185,149,allCategories.csv
Fair,187.5,226,172,149,allCategories.csv
Fair,187.5,221,181,154,allCategories.csv
Fair,187.5,230,193,145,allCategories.csv
Fair,187.5,232,189,143,allShades.csv
Fair,187.5,227,184,148,allCategories.csv
Fair,187.5,224,184,151,allCategories.csv
Fair,187.5,214,173,161,allCategories.csv
Fair,187.5,218,181,157,allNumbers.csv
Fair,187.5,236,190,139,allCategories.csv
Fair,187.0,222,190,152,allCategories.csv
Fair,187.0,218,180,156,allNumbers.csv
Fair,187.0,224,175,150,allCategories.csv
Fair,187.0,241,171,133,allCategories.csv
Fair,187.0,227,180,147,allCategories.csv
Fair,187.0,213,177,161,allCategories.csv
Fair,187.0,229,171,145,allCategories.csv
Fair,187.0,218,182,156,allCategories.csv
Fair,187.0,231,175,143,allCategories.csv
Fair,187.0,232,183,142,allCategories.csv
Fair,187.0,231,180,143,allNumbers.csv
Fair,187.0,214,180,160,allCategories.csv
Fair,187.0,228,178,146,allCategories.csv
Fair,187.0,222,176,152,allCategories.csv
Fair,187.0,218,179,156,allCategories.csv
Fair,187.0,241,184,133,allCategories.csv
Fair,187.0,234,175,140,allShades.csv
Fair,187.0,224,177,150,allCategories.csv
Fair,187.0,224,191,150,allCategories.csv
Fair,187.0,229,179,145,allCategories.csv
Fair,187.0,224,179,150,allCategories.csv
Fair,187.0,221,189,153,allCategories.csv
Fair,186.5,230,182,143,allCategories.csv
Fair,186.5,217,177,156,allCategories.csv
Fair,186.5,229,181,144,allCategories.csv
Fair,186.5,224,182,149,allCategories.csv
Fair,186.5,228,182,145,allCategories.csv
Fair,186.5,222,185,151,allCategories.csv
Fair,186.5,226,181,147,allCategories.csv
Fair,186.5,213,176,160,allCategories.csv
Fair,186.5,231,179,142,allNumbers.csv
Fair,186.5,223,174,150,allCategories.csv
Fair,186.5,227,180,146,allCategories.csv
Fair,186.5,221,180,152,allCategories.csv
Fair,186.5,226,182,147,allCategories.csv
Fair,186.5,220,183,153,allCategories.csv
Fair,186.5,232,184,141,allCategories.csv
Fair,186.5,237,182,136,allCategories.csv
Fair,186.5,216,185,157,allCategories.csv
Fair,186.5,218,184,155,allCategories.csv
Fair,186.5,233,181,140,allCategories.csv
Fair,186.5,223,177,150,allCategories.csv
Fair,186.5,224,176,149,allCategories.csv
Fair,186.5,228,170,145,allCategories.csv
Fair,186.5,211,180,162,allCategories.csv
Fair,186.5,241,174,132,allCategories.csv
Fair,186.5,219,190,154,allNumbers.csv
Fair,186.5,241,184,132,allCategories.csv
Fair,186.5,211,174,162,allCategories.csv
Fair,186.5,245,183,128,allCategories.csv
Fair,186.5,229,186,144,allCategories.csv
Fair,186.5,227,179,146,allCategories.csv
Fair,186.5,223,176,150,allCategories.csv
Fair,186.5,220,175,153,allCategories.csv
Fair,186.5,217,174,156,allCategories.csv
Fair,186.5,234,184,139,allNumbers.csv
Fair,186.15,219,167,135,shades.csv
Fair,186.15,220,166,126,shades.csv
Fair,186.15,221,168,118,shades.csv
Fair,186.15,218,170,128,shades.csv
Fair,186.15,208,174,132,shades.csv
Fair,186.15,220,167,125,shades.csv
Fair,186.15,220,167,149,shades.csv
Fair,186.15,215,172,122,shades.csv
Fair,186.15,225,166,129,shades.csv
Fair,186.15,223,164,140,shades.csv
Fair,186.15,215,169,138,shades.csv
Fair,186.15,219,171,109,shades.csv
Fair,186.15,232,164,99,shades.csv
Fair,186.0,223,178,149,allCategories.csv
Fair,186.0,218,182,154,allNumbers.csv
Fair,186.0,207,191,165,allCategories.csv
Fair,186.0,229,174,143,allCategories.csv
Fair,186.0,227,181,145,allCategories.csv
Fair,186.0,225,183,147,allCategories.csv
Fair,186.0,230,184,142,allCategories.csv
Fair,186.0,213,180,159,allNumbers.csv
Fair,186.0,229,179,143,allCategories.csv
Fair,186.0,233,185,139,allCategories.csv
Fair,186.0,228,177,144,allCategories.csv
Fair,186.0,222,177,150,allCategories.csv
Fair,186.0,239,166,133,allCategories.csv
Fair,186.0,213,177,159,allCategories.csv
Fair,186.0,232,190,140,allCategories.csv
Fair,186.0,218,173,154,allCategories.csv
Fair,186.0,226,171,146,allShades.csv
Fair,186.0,220,176,152,allShades.csv
Fair,186.0,231,180,141,allCategories.csv
Fair,186.0,216,181,156,allCategories.csv
Fair,186.0,233,184,139,allCategories.csv
Fair,186.0,219,175,153,allCategories.csv
Fair,186.0,232,184,140,allCategories.csv
Fair,186.0,232,180,140,allNumbers.csv
Fair,186.0,231,182,141,allCategories.csv
Fair,186.0,215,176,157,allCategories.csv
Fair,186.0,233,180,139,allNumbers.csv
Fair,186.0,231,181,141,allCategories.csv
Fair,186.0,227,170,145,allCategories.csv
Fair,186.0,227,183,145,allCategories.csv
Fair,185.5,232,178,139,allCategories.csv
Fair,185.5,227,197,144,allCategories.csv
Fair,185.5,214,177,157,allCategories.csv
Fair,185.5,236,178,135,allCategories.csv
Fair,185.5,226,179,145,allCategories.csv
Fair,185.5,215,175,156,allCategories.csv
Fair,185.5,217,180,154,allCategories.csv
Fair,185.5,229,177,142,allCategories.csv
Fair,185.5,226,180,145,allCategories.csv
Fair,185.5,232,176,139,allCategories.csv
Fair,185.5,221,184,150,allCategories.csv
Fair,185.5,224,184,147,allCategories.csv
Fair,185.5,232,183,139,allCategories.csv
Fair,185.5,222,178,149,allNumbers.csv
Fair,185.5,222,180,149,allShades.csv
Fair,185.5,222,174,149,allCategories.csv
Fair,185.5,232,182,139,allNumbers.csv
Fair,185.5,214,181,157,allShades.csv
Fair,185.5,223,184,148,allCategories.csv
Fair,185.5,232,165,139,allCategories.csv
Fair,185.5,229,184,142,allShades.csv
Fair,185.5,222,185,149,allShades.csv
Fair,185.5,213,175,158,allCategories.csv
Fair,185.5,222,182,149,allShades.csv
Fair,185.5,217,176,154,allCategories.csv
Fair,185.5,219,182,152,allCategories.csv
Fair,185.5,229,167,142,allShades.csv
Fair,185.5,228,182,143,allCategories.csv
Fair,185.5,218,184,153,allCategories.csv
Fair,185.5,239,176,132,allNumbers.csv
Fair,185.5,234,183,137,allCategories.csv
Fair,185.5,228,185,143,allNumbers.csv
Fair,185.0,221,182,149,allCategories.csv
Fair,185.0,229,184,141,allCategories.csv
Fair,185.0,227,192,143,allCategories.csv
Fair,185.0,222,192,148,allCategories.csv
Fair,185.0,221,175,149,allCategories.csv
Fair,185.0,226,181,144,allCategories.csv
Fair,185.0,227,177,143,allCategories.csv
Fair,185.0,237,182,133,allCategories.csv
Fair,185.0,239,190,131,allCategories.csv
Fair,185.0,239,175,131,allCategories.csv
Fair,185.0,221,191,149,allCategories.csv
Fair,185.0,228,183,142,allCategories.csv
Fair,185.0,226,164,144,allShades.csv
Fair,185.0,236,185,134,allCategories.csv
Fair,185.0,225,183,145,allCategories.csv
Fair,185.0,222,178,148,allCategories.csv
Fair,185.0,226,177,144,allNumbers.csv
Fair,185.0,217,177,153,allCategories.csv
Fair,185.0,232,174,138,allCategories.csv
Fair,185.0,215,182,155,allNumbers.csv
Fair,185.0,222,177,148,allShades.csv
Fair,185.0,218,189,152,allShades.csv
Fair,185.0,211,176,159,allCategories.csv
Fair,185.0,214,177,156,allCategories.csv
Fair,185.0,210,177,160,allCategories.csv
Fair,185.0,228,184,142,allShades.csv
Fair,185.0,216,182,154,allCategories.csv
Fair,185.0,218,178,152,allCategories.csv
Fair,185.0,211,178,159,allCategories.csv
Fair,185.0,230,185,140,allCategories.csv
Fair,185.0,240,184,130,allCategories.csv
Fair,185.0,218,182,152,allNumbers.csv
Fair,185.0,235,178,135,allCategories.csv
Fair,185.0,226,178,144,allCategories.csv
Fair,185.0,231,181,139,allCategories.csv
Fair,185.0,216,179,154,allCategories.csv
Fair,185.0,235,189,135,allCategories.csv
Fair,184.5,234,182,135,allCategories.csv
Fair,184.5,226,182,143,allShades.csv
Fair,184.5,228,183,141,allCategories.csv
Fair,184.5,231,189,138,allNumbers.csv
Fair,184.5,232,183,137,allCategories.csv
Fair,184.5,213,174,156,allCategories.csv
Fair,184.5,218,177,151,allCategories.csv
Fair,184.5,227,181,142,allCategories.csv
Fair,184.5,238,182,131,allCategories.csv
Fair,184.5,213,179,156,allShades.csv
Fair,184.5,227,185,142,allCategories.csv
Fair,184.5,227,178,142,allCategories.csv
Fair,184.5,221,184,148,allNumbers.csv
Fair,184.5,206,180,163,allCategories.csv
Fair,184.5,227,182,142,allShades.csv
Fair,184.5,226,176,143,allCategories.csv
Fair,184.5,237,175,132,allCategories.csv
Fair,184.5,219,176,150,allCategories.csv
Fair,184.5,228,179,141,allCategories.csv
Fair,184.5,225,179,144,allCategories.csv
Fair,184.5,218,179,151,allCategories.csv
Fair,184.5,217,177,152,allCategories.csv
Fair,184.0,224,179,144,allCategories.csv
Fair,184.0,228,178,140,allCategories.csv
Fair,184.0,223,182,145,allCategories.csv
Fair,184.0,246,176,122,allCategories.csv
Fair,184.0,217,174,151,allCategories.csv
Fair,184.0,227,182,141,allCategories.csv
Fair,184.0,227,172,141,allCategories.csv
Fair,184.0,221,175,147,allCategories.csv
Fair,184.0,212,181,156,allNumbers.csv
Fair,184.0,223,173,145,allCategories.csv
Fair,184.0,218,180,150,allCategories.csv
Fair,184.0,226,182,142,allCategories.csv
Fair,184.0,214,177,154,allCategories.csv
Fair,184.0,231,172,137,allCategories.csv
Fair,184.0,223,184,145,allCategories.csv
Fair,184.0,232,185,136,allShades.csv
Fair,184.0,236,184,132,allShades.csv
Fair,184.0,230,182,138,allCategories.csv
Fair,184.0,221,176,147,allNumbers.csv
Fair,184.0,228,180,140,allShades.csv
Fair,184.0,240,184,128,allCategories.csv
Fair,184.0,214,180,154,allShades.csv
Fair,184.0,223,176,145,allCategories.csv
Fair,184.0,222,177,146,allCategories.csv
Fair,184.0,228,183,140,allShades.csv
Fair,184.0,227,173,141,allCategories.csv
Fair,184.0,214,174,154,allCategories.csv
Fair,184.0,229,180,139,allCategories.csv
Fair,184.0,224,177,144,allCategories.csv
Fair,184.0,229,181,139,allCategories.csv
Fair,183.6,217,165,125,shades.csv
Fair,183.6,208,169,123,shades.csv
Fair,183.6,221,163,118,shades.csv
Fair,183.6,208,168,127,shades.csv
Fair,183.6,215,167,120,shades.csv
Fair,183.6,223,164,111,shades.csv
Fair,183.6,222,163,101,shades.csv
Fair,183.6,214,167,125,shades.csv
Fair,183.6,224,161,107,shades.csv
Fair,183.6,212,166,137,shades.csv
Fair,183.6,224,162,96,shades.csv
Fair,183.6,212,169,127,shades.csv
Fair,183.6,215,167,112,shades.csv
Fair,183.6,228,163,106,shades.csv
Fair,183.6,239,154,90,shades.csv
Fair,183.6,217,167,121,shades.csv
Fair,183.6,227,159,114,shades.csv
Fair,183.5,230,174,137,allCategories.csv
Fair,183.5,210,171,157,allNumbers.csv
Fair,183.5,223,178,144,allCategories.csv
Fair,183.5,235,182,132,allCategories.csv
Fair,183.5,220,190,147,allCategories.csv
Fair,183.5,212,179,155,allCategories.csv
Fair,183.5,232,176,135,allCategories.csv
Fair,183.5,225,176,142,allCategories.csv
Fair,183.5,212,166,155,allNumbers.csv
Fair,183.5,227,181,140,allCategories.csv
Fair,183.5,236,177,131,allCategories.csv
Fair,183.5,217,170,150,allCategories.csv
Fair,183.5,227,176,140,allNumbers.csv
Fair,183.5,219,171,148,allCategories.csv
Fair,183.5,220,185,147,allCategories.csv
Fair,183.5,224,183,143,allCategories.csv
Fair,183.5,222,179,145,allCategories.csv
Fair,183.5,223,179,144,allCategories.csv
Fair,183.5,209,174,158,allCategories.csv
Fair,183.5,226,170,141,allShades.csv
Fair,183.5,222,181,145,allCategories.csv
Fair,183.5,226,172,141,allShades.csv
Fair,183.5,221,167,146,allCategories.csv
Fair,183.5,232,180,135,allCategories.csv
Fair,183.5,227,179,140,allCategories.csv
Fair,183.5,227,174,140,allCategories.csv
Fair,183.5,210,180,157,allCategories.csv
Fair,183.5,219,178,148,allCategories.csv
Fair,183.5,223,176,144,allNumbers.csv
Fair,183.5,220,181,147,allCategories.csv
Fair,183.5,219,179,148,allShades.csv
Fair,183.0,223,177,143,allCategories.csv
Fair,183.0,224,164,142,allCategories.csv
Fair,183.0,239,176,127,allCategories.csv
Fair,183.0,205,178,161,allCategories.csv
Fair,183.0,225,178,141,allCategories.csv
Fair,183.0,212,171,154,allCategories.csv
Fair,183.0,223,180,143,allShades.csv
Fair,183.0,215,177,151,allCategories.csv
Fair,183.0,212,175,154,allCategories.csv
Fair,183.0,221,182,145,allCategories.csv
Fair,183.0,217,172,149,allCategories.csv
Fair,183.0,228,167,138,allCategories.csv
Fair,183.0,236,182,130,allCategories.csv
Fair,183.0,223,178,143,allCategories.csv
Fair,183.0,211,178,155,allCategories.csv
Fair,183.0,233,180,133,allNumbers.csv
Fair,183.0,216,176,150,allCategories.csv
Fair,183.0,219,180,147,allShades.csv
Fair,183.0,225,171,141,allCategories.csv
Fair,183.0,226,174,140,allCategories.csv
Fair,183.0,221,174,145,allCategories.csv
Fair,183.0,215,166,151,allCategories.csv
Fair,183.0,225,165,141,allCategories.csv
Fair,183.0,218,182,148,allNumbers.csv
Fair,183.0,226,175,140,allCategories.csv
Fair,183.0,220,179,146,allCategories.csv
Fair,183.0,244,183,122,allCategories.csv
Fair,183.0,222,179,144,allCategories.csv
Fair,182.5,213,179,152,allCategories.csv
Fair,182.5,221,172,144,allCategories.csv
Fair,182.5,216,180,149,allCategories.csv
Fair,182.5,216,175,149,allCategories.csv
Fair,182.5,231,183,134,allCategories.csv
Fair,182.5,221,178,144,allCategories.csv
Fair,182.5,223,174,142,allCategories.csv
Fair,182.5,224,183,141,allCategories.csv
